_id,article_tese_tags,article_is_timeout,article_title,article_comment,article_date,article_channel_id,link_nofollow,article_channel,article_collection,article_id,create_date,is_out,article_price,taobao_url,top_category,article_category,article_unworthy,article_referrals,article_mall_url,is_black_five,timesort,article_is_sold_out,article_url,article_link_list,article_author,article_link,article_worthy,article_item_title_mode,article_mall,article_link_domain,article_channel_url,article_date_full,real_price,action
6052529,?,0,BenQ 明基 HD2041/安桥SKS-HT528 5.1环绕立体声 家庭影院,137,03-17 10:39,3,?,国内,229,6052529,2016-05-09 23:32:04,false,12999元包邮,?,家用电器,?,41,?,http://www.smzdm.com/mall/amazon_cn/,0,145818237236,0,http://www.smzdm.com/p/6052529/,?,419,http://www.smzdm.com/gourl/3F7CD9FB1807A77C/AA_YH_27,153,0,亚马逊中国,amazon.cn,http://www.smzdm.com/youhui/,2016-03-17 10:39:00,12999,dislike
6052912,?,0,BULOVA 宝路华 DIAMONDS 98R205 女士镶钻时装腕表,19,03-17 10:16,3,rel=”nofollow”,海淘,52,6052912,2016-05-09 23:32:04,false,$129（需用码，约￥910）,?,礼品钟表,?,22,Mui_Young,http://www.smzdm.com/mall/ashford/,0,145818101231,0,http://www.smzdm.com/p/6052912/,?,423,http://www.smzdm.com/gourl/803E19BCBD9FF386/AA_HT_131,22,0,Ashford,ashford.com,http://haitao.smzdm.com/,2016-03-17 10:16:00,910,dislike
6052864,?,0,再降价：Valvoline 胜牌 星皇全合成机油SN 946毫升 5W-40*4瓶,125,03-17 09:49,3,?,国内,27,6052864,2016-05-09 23:32:06,false,249元（279-30）,?,汽车用品,?,10,realqiyun,http://www.smzdm.com/mall/amazon_cn/,0,145817936526,0,http://www.smzdm.com/p/6052864/,?,23,http://www.smzdm.com/gourl/05D5A147461CAD77/AA_YH_147,39,0,亚马逊中国,amazon.cn,http://www.smzdm.com/youhui/,2016-03-17 09:49:00,249,dislike
6052835,?,0,《The Jungle Book: A Pop-Up Adventure》（精装）,38,03-17 09:42,3,?,国内,28,6052835,2016-05-09 23:32:06,false,114元包邮，可300-150,?,图书音像,?,10,DaleD,http://www.smzdm.com/mall/amazon_cn/,0,145817896125,0,http://www.smzdm.com/p/6052835/,?,255,http://www.smzdm.com/gourl/FEE0D66F48F8292C/AA_YH_7,15,0,亚马逊中国,amazon.cn,http://www.smzdm.com/youhui/,2016-03-17 09:42:00,114,dislike
6052825,?,0,Lowepro 乐摄宝 Pro Runner x350/x450 Rolling AW 双肩拉杆摄影包,37,03-17 09:37,3,rel=”nofollow”,海淘,42,6052825,2016-05-09 23:32:06,false,$99.99/$149.99（约￥1000）,?,服饰鞋包,?,51,阿卓,http://www.smzdm.com/mall/bhphotovideo/,0,145817864524,0,http://www.smzdm.com/p/6052825/,?,329,http://www.smzdm.com/gourl/8322FA4FB3EF19C3/AA_HT_57,17,0,B&H,bhphotovideo.com,http://haitao.smzdm.com/,2016-03-17 09:37:00,1000,dislike
6052772,?,1,VINCE CAMUTO Lorin 真皮水桶包,23,03-17 08:08,3,rel=”nofollow”,过期,55,6052772,2016-05-09 23:32:08,true,$99.99（约￥730）,?,服饰鞋包,?,5,汪琛1234,http://www.smzdm.com/mall/6pm/,0,145817328003,0,http://www.smzdm.com/p/6052772/,?,673,http://www.smzdm.com/gourl/701972EA87CDF0AA/AA_HT_57,21,0,6PM,6pm.com,http://haitao.smzdm.com/,2016-03-17 08:08:00,730,dislike
6052580,?,0,限尺码：adidas 阿迪达斯 M17346 男款跑鞋,190,03-16 21:04,3,?,国内,422,6052580,2016-05-09 23:32:11,false,175元,?,运动户外,?,124,肉松饼杀神,http://www.smzdm.com/mall/adidas_cn/,0,145813348570,0,http://www.smzdm.com/p/6052580/,?,513,http://www.adidas.com.cn/m17346,258,0,adidas中国官网,adidas.com.cn,http://www.smzdm.com/youhui/,2016-03-16 21:04:00,175,buy
6052492,?,0,ASUS 华硕 猛禽 STRIX-R9 380-DC2OC-2GD5-GAMING 990MHz/5500MHz 2GB/256bit DDR5 PCI-E 3.0 显卡,179,03-16 19:50,3,?,国内,67,6052492,2016-05-09 23:32:12,false,1199元包邮,?,电脑数码,?,52,superkay0603,http://www.smzdm.com/mall/yixun/,0,145812901655,0,http://www.smzdm.com/p/6052492/,?,569,http://www.smzdm.com/gourl/665F1641C1A9D437/AA_YH_163,197,0,易迅网,yixun.com,http://www.smzdm.com/youhui/,2016-03-16 19:50:00,1199,buy
6051669,?,0,DELL官方翻新商城 特价周,641,03-16 11:41,3,rel=”nofollow”,海淘,322,6051669,2016-05-09 23:32:20,false,XPS额外7折、外星人额外75折,?,电脑数码,?,61,meloZ,http://www.smzdm.com/mall/dellrefurbished/,0,145809971273,0,http://www.smzdm.com/p/6051669/,?,111,http://www.smzdm.com/gourl/89AC4A97EBB963BD/AA_HT_163,336,0,DELL官方翻新商城,dell.com,http://haitao.smzdm.com/,2016-03-16 11:41:00,7,buy
6050273,?,0,新低价：Intel 英特尔 535 120G SSD固态硬盘,442,03-15 11:15,3,?,国内,280,6050273,2016-05-09 23:32:34,false,299元包邮,?,电脑数码,?,74,没奶的奶牛,http://www.smzdm.com/mall/tmall/,0,145801172626,0,http://www.smzdm.com/p/6050273/,?,263,http://detail.tmall.com/item.htm?id=45067262561,545,0,天猫精选,tmall.com,http://www.smzdm.com/youhui/,2016-03-15 11:15:00,299,buy
6049101,?,0,DELL 戴尔 XPS 15 9550 15.6寸 4K触控 笔记本电脑（i7、GTX960m、16G、512G SSD）官翻版,103,03-14 14:09,3,rel=”nofollow”,售罄,154,6049101,2016-05-09 23:32:50,true,$1364.95（含税约￥9700）,?,电脑数码,?,46,KrisFan,http://www.smzdm.com/mall/ebay/,0,145793575977,1,http://www.smzdm.com/p/6049101/,?,111,http://www.smzdm.com/gourl/DCCCEFA127E9DE71/AA_HT_163,159,0,ebay,ebay.com,http://haitao.smzdm.com/,2016-03-14 14:09:00,9700,buy
6048621,?,1,移动端：Shell 壳牌 合成机油 Helix HX7 5W-40 蓝喜力 SN级 4L,63,03-14 08:24,3,?,过期,33,6048621,2016-05-09 23:32:56,true,159元,?,汽车用品,?,12,andropov,http://www.smzdm.com/mall/jd_hk/,0,145791507115,0,http://www.smzdm.com/p/6048621/,?,23,http://www.smzdm.com/gourl/1E7DCD5506D583E8/AA_YH_147,63,0,京东全球购,jd.com,http://www.smzdm.com/kuajing/,2016-03-14 08:24:00,159,dislike
6048612,?,0,移动端：Shell 壳牌 Helix Ultra 超凡灰喜力 5W-40 4L 全合成机油,113,03-14 08:12,3,?,跨境,49,6048612,2016-05-09 23:32:56,false,219元,?,汽车用品,?,17,_大漠沙狐_,http://www.smzdm.com/mall/jd_hk/,0,145791436413,0,http://www.smzdm.com/p/6048612/,?,23,http://www.smzdm.com/gourl/9AD1E8D031B245FC/AA_YH_147,65,0,京东全球购,jd.com,http://www.smzdm.com/kuajing/,2016-03-14 08:12:00,219,dislike
6048580,?,0,MICHAEL Michael Kors Greenwich 小号水桶包,245,03-13 22:04,3,rel=”nofollow”,海淘,237,6048580,2016-05-09 23:32:56,false,￥702.69+￥151.41含税直邮（需用码，约￥854.1）,?,服饰鞋包,?,28,小丸子mimi,http://www.smzdm.com/mall/macys/,0,145787788004,0,http://www.smzdm.com/p/6048580/,?,391,http://www.smzdm.com/gourl/E8C95C41329680B0/AA_HT_57,83,0,macy s,macys.com,http://haitao.smzdm.com/,2016-03-13 22:04:00,702.69,dislike
6047582,?,0,ASRock 华擎 B150 Gaming K4/D3主板,37,03-12 17:00,3,?,国内,47,6047582,2016-05-09 23:33:08,false,499元包邮,?,电脑数码,?,36,u-79,http://www.smzdm.com/mall/jd/,0,145777321687,0,http://www.smzdm.com/p/6047582/,?,111,http://www.smzdm.com/gourl/FCA1060CC11D77C6/AA_YH_163,92,0,京东,jd.com,http://www.smzdm.com/youhui/,2016-03-12 17:00:00,499,view
6047121,?,0,ARC TERYX 始祖鸟 Altra 轻量旅行背包 50L,132,03-12 08:33,3,rel=”nofollow”,海淘,93,6047121,2016-05-09 23:33:16,false,$151.13（约￥1085）,?,运动户外,?,96,告别悲伤,http://www.smzdm.com/mall/rei/,0,145774280215,0,http://www.smzdm.com/p/6047121/,?,513,http://www.smzdm.com/gourl/5845BA7DA923A92E/AA_HT_191,50,0,REI,rei.com,http://haitao.smzdm.com/,2016-03-12 08:33:00,1085,dislike
6046958,?,0,OMEGA 欧米茄 Constellation 星座系列 Diamond 123.15.27.60.52.001 女款时装腕表,88,03-11 21:31,3,rel=”nofollow”,海淘,135,6046958,2016-05-09 23:33:16,false,248000日元（约￥14250）,?,礼品钟表,?,28,boeing,http://www.smzdm.com/mall/amazon_jp/,0,145770309605,0,http://www.smzdm.com/p/6046958/,?,475,http://www.smzdm.com/gourl/F0789D0F07870DC8/AA_HT_131,148,0,日本亚马逊,amazon.co.jp,http://haitao.smzdm.com/,2016-03-11 21:31:00,14250,dislike
6046514,?,0,HANYUL 韩律 光彩4D气垫BB霜,11,03-11 15:27,3,rel=”nofollow”,海淘,31,6046514,2016-05-09 23:33:22,false,86元（需用券，可凑单包直邮）,?,个护化妆,?,16,?,http://www.smzdm.com/mall/memebox/,0,145768125952,0,http://www.smzdm.com/p/6046514/,?,429,http://www.smzdm.com/gourl/119DD8F4A1DCFA1A/AA_HT_113,18,0,MEMEBOX,memebox.com,http://haitao.smzdm.com/,2016-03-11 15:27:00,86,dislike
6046375,?,0,HITACHI 日立 CM-N4000 多功能保湿清洁美容仪,125,03-11 14:36,3,?,跨境,104,6046375,2016-05-09 23:33:22,false,2079元+87元直邮运费（需用券）,?,家用电器,?,47,?,http://www.smzdm.com/mall/xiji/,0,145767821445,0,http://www.smzdm.com/p/6046375/,?,419,http://www.smzdm.com/gourl/848AA7C2AA1D1FBE/AA_YH_27,48,0,西集网,xiji.com,http://www.smzdm.com/kuajing/,2016-03-11 14:36:00,2079,dislike
6045803,?,0,Maurice Lacroix  MP6328-SS002-39E 男款机械腕表,129,03-11 08:42,3,rel=”nofollow”,海淘,94,6045803,2016-05-09 23:33:28,false,$824.99（需用码，约￥5430）,?,礼品钟表,?,8,kevin7384,http://www.smzdm.com/mall/thewatchery/,0,145765697889,0,http://www.smzdm.com/p/6045803/,?,305,http://www.smzdm.com/gourl/8001B349ACEEA579/AA_HT_131,60,0,TheWatchery,thewatchery.com,http://haitao.smzdm.com/,2016-03-11 08:42:00,5430,dislike
6045800,?,0,tommee tippee 汤美天地 宝宝学饮杯 2只装 款式随机,148,03-11 08:24,3,?,海淘,74,6045800,2016-05-09 23:33:28,false,19.9元包邮,?,母婴用品,?,6,anparker,http://www.smzdm.com/mall/tmall_hk/,0,145765653188,0,http://www.smzdm.com/p/6045800/,?,417,https://detail.tmall.com/item.htm?id=45510416138,95,0,天猫国际,tmall.hk,http://haitao.smzdm.com/,2016-03-11 08:24:00,19.9,dislike
6045794,?,0,凑单品：munchkin 满趣健 Soft-Tip 婴幼儿软勺*6支,101,03-11 08:18,3,rel=”nofollow”,海淘,116,6045794,2016-05-09 23:33:28,false,$2.63,?,母婴用品,?,2,朱杨,http://www.smzdm.com/mall/amazon/,0,145765552687,0,http://www.smzdm.com/p/6045794/,?,417,http://www.smzdm.com/gourl/2D76374CD4F46469/AA_HT_75,37,0,美国亚马逊,amazon.com,http://haitao.smzdm.com/,2016-03-11 08:18:00,2.63,dislike
6045788,?,0,Z秒杀：MASkin 828505 活性炭+呼气阀 5只装 头戴式 折叠型防护口罩,39,03-11 08:15,3,?,售罄,58,6045788,2016-05-09 23:33:28,true,33元,?,日用百货,?,55,我不要昵称,http://www.smzdm.com/mall/amazon_cn/,0,145765532686,1,http://www.smzdm.com/p/6045788/,?,521,http://www.smzdm.com/gourl/3077730DC8BEA17E/AA_YH_1515,22,0,亚马逊中国,amazon.cn,http://www.smzdm.com/youhui/,2016-03-11 08:15:00,33,dislike
6045671,?,0,Thermos 膳魔师 FOOGO真空绝缘不锈钢 10盎司（286g）粉色/紫色,34,03-10 22:23,3,?,跨境,61,6045671,2016-05-09 23:33:30,false,￥61.98+￥28.28直邮中国（合￥90.26）,?,日用百货,?,19,winckylin,http://www.smzdm.com/mall/amazon_b/,0,145761979672,0,http://www.smzdm.com/p/6045671/,?,349,http://www.smzdm.com/gourl/61A56D8435388C04/AA_YH_1515,37,0,亚马逊海外购,amazon.cn,http://www.smzdm.com/kuajing/,2016-03-10 22:23:00,61.98,dislike
6041263,?,0,《花卉圣经：世界最伟大的花卉图谱》,32,03-07 21:52,3,?,国内,132,6041263,2016-05-09 23:34:16,false,136.1元包邮，可满200减100,?,图书音像,?,31,?,http://www.smzdm.com/mall/jd/,0,145735877298,0,http://www.smzdm.com/p/6041263/,?,213,http://www.smzdm.com/gourl/99E804F084D99D23/AA_YH_7,39,0,京东,jd.com,http://www.smzdm.com/youhui/,2016-03-07 21:52:00,136.1,dislike
6038586,?,0,移动端：Logitech 罗技 UE900s 四单元动铁 入耳式耳机,98,03-05 14:08,3,?,售罄,28,6038586,2016-05-09 23:34:50,true,1269元包邮,?,电脑数码,?,118,二小姐家那位,http://www.smzdm.com/mall/jd_ebay/,0,145715809340,1,http://www.smzdm.com/p/6038586/,?,135,http://www.smzdm.com/gourl/B753245B409E3F3A/AA_YH_163,77,0,京东全球购eBay精选,jd.com,http://www.smzdm.com/kuajing/,2016-03-05 14:08:00,1269,buy
6035679,?,0,SAHARA 撒哈拉 超级基地 X800 豪华版 机箱,141,03-03 10:07,3,?,国内,174,6035679,2016-05-09 23:35:24,false,199元包邮,?,电脑数码,?,41,随意de旋转,http://www.smzdm.com/mall/jd/,0,145697083993,0,http://www.smzdm.com/p/6035679/,?,263,http://www.smzdm.com/gourl/552C96576D8351D6/AA_YH_163,195,0,京东,jd.com,http://www.smzdm.com/youhui/,2016-03-03 10:07:00,199,buy
6035308,?,0,EVGA GTX970 4G SSC ACX 2.0 显卡,227,03-02 20:52,3,?,售罄,161,6035308,2016-05-09 23:35:30,true,1899元包邮,?,电脑数码,?,34,显卡吧大刀队,http://www.smzdm.com/mall/yixun/,0,145692314541,1,http://www.smzdm.com/p/6035308/,?,361,http://www.smzdm.com/gourl/95F8705DB396BD17/AA_YH_163,571,0,易迅网,yixun.com,http://www.smzdm.com/youhui/,2016-03-02 20:52:00,1899,buy
6034953,?,0,ROCKPORT 乐步 Total Motion 75mm 女款高跟鞋,22,03-02 16:03,3,rel=”nofollow”,海淘,37,6034953,2016-05-09 23:35:34,false,$47.96（需用码，约￥400）,?,服饰鞋包,?,8,bravobai,http://www.smzdm.com/mall/shoebuy/,0,145690580691,0,http://www.smzdm.com/p/6034953/,?,341,http://www.smzdm.com/gourl/15F0303E94EA7E61/AA_HT_57,22,0,Shoebuy,viglink.com,http://haitao.smzdm.com/,2016-03-02 16:03:00,400,dislike
6034062,?,0,Cailler 凯雅 精选淋酱巧克力礼盒 136g（20块）*2盒,87,03-02 02:00,3,?,国内,105,6034062,2016-05-09 23:35:44,false,118.8元包邮（2件6折后）,?,食品保健,?,30,小萌朵,http://www.smzdm.com/mall/amazon_cn/,0,145685521083,0,http://www.smzdm.com/p/6034062/,?,255,http://www.smzdm.com/gourl/1A8DEA600B6A5548/AA_YH_95,79,0,亚马逊中国,amazon.cn,http://www.smzdm.com/youhui/,2016-03-02 02:00:00,118.8,buy
6033827,?,0,限华北：JonDonaire Dessert 约翰·丹尼 特制提拉米苏蛋糕 720g（9块）*2盒,109,03-01 22:24,3,?,国内,105,6033827,2016-05-09 23:35:46,false,138元包邮，有晒单,?,食品保健,?,92,skyseeker,http://www.smzdm.com/mall/womai/,0,145684224567,0,http://www.smzdm.com/p/6033827/,?,255,http://www.smzdm.com/gourl/10337513BE91F03F/AA_YH_95,31,0,中粮我买网,womai.com,http://www.smzdm.com/youhui/,2016-03-01 22:24:00,138,buy
6032978,?,0,HAN 不锈钢 光学眼镜架HD4934（3色）+1.60防蓝光镜片+来益叶黄素咀嚼片 450mg*10片,54,03-01 13:16,3,?,国内,184,6032978,2016-05-09 23:35:56,false,99元包邮,?,个护化妆,?,18,?,http://www.smzdm.com/mall/keede/,0,145681237577,0,http://www.smzdm.com/p/6032978/,?,567,http://www.smzdm.com/gourl/DDED83FA3792A0C1/AA_YH_113,78,0,可得眼镜网,keede.com,http://www.smzdm.com/youhui/,2016-03-01 13:16:00,99,buy
6032809,?,0,促销活动：京东 DELL戴尔 笔记本,184,03-01 11:39,3,?,国内,60,6032809,2016-05-09 23:36:01,false,每满1000减100,?,?,?,85,?,http://www.smzdm.com/mall/jd/,0,145680359535,0,http://www.smzdm.com/p/6032809/,?,111,http://www.smzdm.com/gourl/A3E3C0117BCC040F/AA_YH_0,71,0,京东,jd.com,http://www.smzdm.com/youhui/,2016-03-01 11:39:00,1000,buy
6032772,?,0,必领优惠券：京东 会员礼包 全品类,327,03-01 11:21,3,?,国内,261,6032772,2016-05-09 23:36:01,false,300-20/500-40等,?,电脑数码,?,152,?,http://www.smzdm.com/mall/jd/,0,145680250429,0,http://www.smzdm.com/p/6032772/,?,263,http://www.smzdm.com/gourl/1281A1FD87867CA9/AA_YH_163,117,0,京东,jd.com,http://www.smzdm.com/youhui/,2016-03-01 11:21:00,0,buy
6032408,?,0,Logitech 罗技 G500s 第一人称射击激光游戏鼠标,600,03-01 08:11,3,?,国内,127,6032408,2016-05-09 23:36:08,false,209元包邮(249-40),?,电脑数码,?,20,残骸散了,http://www.smzdm.com/mall/jd/,0,145679110153,0,http://www.smzdm.com/p/6032408/,?,263,http://www.smzdm.com/gourl/0A69D808D1128EC5/AA_YH_163,311,0,京东,jd.com,http://www.smzdm.com/youhui/,2016-03-01 08:11:00,209,buy
6032359,?,0,Microsoft 微软 Xbox One手柄 PC无线适配器,173,03-01 01:03,3,?,国内,87,6032359,2016-05-09 23:36:08,false,159元包邮（需用券，199-40）,?,电脑数码,?,57,unclefuckca,http://www.smzdm.com/mall/jd/,0,145676539642,0,http://www.smzdm.com/p/6032359/,?,569,http://www.smzdm.com/gourl/B116BE0E321CF096/AA_YH_163,84,0,京东,jd.com,http://www.smzdm.com/youhui/,2016-03-01 01:03:00,159,buy
6032182,?,0,23点限量预售：HTC Vive VR 虚拟现实套装,404,02-29 22:19,3,?,国内,68,6032182,2016-05-09 23:36:10,false,6888元包邮,?,电脑数码,?,992,?,http://www.smzdm.com/mall/htc_cn/,0,145675553625,0,http://www.smzdm.com/p/6032182/,?,361,http://www.htcvive.com/cn/,181,0,HTC中国官网,htcvive.com,http://www.smzdm.com/youhui/,2016-03-01 22:19:00,6888,buy
6030781,?,0,Kipling 凯浦林 Sunita 女款单肩包,42,02-28 15:02,3,rel=”nofollow”,海淘,49,6030781,2016-05-09 23:36:26,false,£21.42+£6.4直邮中国（合￥253）,?,服饰鞋包,?,33,咪咪妹妹,http://www.smzdm.com/mall/amazon_uk/,0,145664297766,0,http://www.smzdm.com/p/6030781/,?,341,http://www.smzdm.com/gourl/BEB239FC99F48386/AA_HT_57,19,0,英国亚马逊,amazon.co.uk,http://haitao.smzdm.com/,2016-02-28 15:02:00,253,dislike
6030737,?,0,COLE HAAN Eva SmartPhone 女款真皮钱包,42,02-28 14:38,3,?,跨境,78,6030737,2016-05-09 23:36:26,false,￥296.45+￥12.63直邮中国（合￥309）,?,服饰鞋包,?,31,maplelsd,http://www.smzdm.com/mall/amazon_b/,0,145664149164,0,http://www.smzdm.com/p/6030737/,?,341,http://www.smzdm.com/gourl/842C0A01B0ADBEDB/AA_YH_57,36,0,亚马逊海外购,amazon.cn,http://www.smzdm.com/kuajing/,2016-02-28 14:38:00,296.45,dislike
6030711,?,0,whisper 护舒宝 幻彩·极护 卫生巾 礼盒装（日用9片*3包+夜用12片）+ 纯肌 卫生护垫 36片*2盒,209,02-28 14:13,3,?,国内,81,6030711,2016-05-09 23:36:26,false,59.9元包邮（99.9-40）,?,个护化妆,?,26,挽如,http://www.smzdm.com/mall/jd/,0,145664002162,0,http://www.smzdm.com/p/6030711/,?,391,http://www.smzdm.com/gourl/A3175983C2E17582/AA_YH_113,121,0,京东,jd.com,http://www.smzdm.com/youhui/,2016-02-28 14:13:00,59.9,dislike
6030703,?,0,移动端：Salvatore Ferragamo LA系列 SUSI100 女款真皮高跟鞋,44,02-28 14:10,3,?,国内,71,6030703,2016-05-09 23:36:26,false,999元,?,服饰鞋包,?,19,jumpinghe,http://www.smzdm.com/mall/jd/,0,145663982261,0,http://www.smzdm.com/p/6030703/,?,341,http://www.smzdm.com/gourl/4DC859CD819C107B/AA_YH_57,100,0,京东,jd.com,http://www.smzdm.com/youhui/,2016-02-28 14:10:00,999,dislike
6030650,?,0,SENNHEISER 森海塞尔 PC350 SE版 压耳式头戴 游戏耳机,21,02-28 13:27,3,rel=”nofollow”,海淘,21,6030650,2016-05-09 23:36:26,false,€76.84+€23.66直邮中国（约￥720）,?,电脑数码,?,45,stjk,http://www.smzdm.com/mall/amazon_de/,0,145663726958,0,http://www.smzdm.com/p/6030650/,?,111,http://www.smzdm.com/gourl/E1B2276DE3C09910/AA_HT_163,25,0,德国亚马逊,amazon.de,http://haitao.smzdm.com/,2016-02-28 13:27:00,720,dislike
6022019,?,0,海淘活动：MICHAEL Michael Kors 精选包袋,58,02-27 10:49,3,rel=”nofollow”,海淘,62,6022019,2016-05-09 23:36:34,false,低至4折,?,服饰鞋包,?,22,兔子如,http://www.smzdm.com/mall/6pm/,0,145654136977,0,http://www.smzdm.com/p/6022019/,?,475,http://www.smzdm.com/gourl/03C913E38864D076/AA_HT_57,27,0,6PM,6pm.com,http://haitao.smzdm.com/,2016-02-27 10:49:00,4,dislike
6029843,?,0,ZOJIRUSHI 象印 SM-JD36 不锈钢保温杯,156,02-27 10:44,3,rel=”nofollow”,海淘,58,6029843,2016-05-09 23:36:34,false,1654日元,?,日用百货,?,30,zhangtaops,http://www.smzdm.com/mall/amazon_jp/,0,145654104376,0,http://www.smzdm.com/p/6029843/,?,427,http://www.smzdm.com/gourl/121E4C463D392323/AA_HT_1515,26,0,日本亚马逊,amazon.co.jp,http://haitao.smzdm.com/,2016-02-27 10:44:00,1654,dislike
6029826,?,0,微信端：HUGGIES 好奇 银装干爽 舒适纸尿裤 XL104片,147,02-27 10:36,3,?,国内,62,6029826,2016-05-09 23:36:34,false,125元包邮,?,母婴用品,?,26,小苹果安宁,http://www.smzdm.com/mall/jd/,0,145654058674,0,http://www.smzdm.com/p/6029826/,?,427,http://www.smzdm.com/gourl/2532EB5AD22E95DF/AA_WX_75,80,0,京东,jd.com,http://www.smzdm.com/youhui/,2016-02-27 10:36:00,125,dislike
6029793,?,0,MICHAEL Michael Kors Selma Mini 女士斜挎包,123,02-27 09:59,3,rel=”nofollow”,海淘,250,6029793,2016-05-09 23:36:36,false,$89.99（约￥700）,?,服饰鞋包,?,47,小苹果安宁,http://www.smzdm.com/mall/6pm/,0,145653839170,0,http://www.smzdm.com/p/6029793/,?,475,http://www.smzdm.com/gourl/A54AED7610A27B35/AA_HT_57,52,0,6PM,6pm.com,http://haitao.smzdm.com/,2016-02-27 09:59:00,700,dislike
6029725,?,0,Yellow Tail 黄尾袋鼠 赤霞珠红葡萄酒750ml*12瓶,58,02-27 08:56,3,?,售罄,86,6029725,2016-05-09 23:36:36,true,358元包邮,?,食品保健,?,23,宝宝不乖,http://www.smzdm.com/mall/amazon_cn/,0,145653456362,1,http://www.smzdm.com/p/6029725/,?,427,http://www.smzdm.com/gourl/53A6AD03AB8F172F/AA_YH_95,123,0,亚马逊中国,amazon.cn,http://www.smzdm.com/youhui/,2016-02-27 08:56:00,358,dislike
25396,?,?,喜迎官方中文版：Nintendo 任天堂正式公布《口袋妖怪 太阳/月亮》,542,02-27 01:03,6,null,资讯,104,25396,2016-05-09 23:36:36,?,?,null,图书音像,?,?,?,?,0,145650620660,?,http://news.smzdm.com/p/25396/,?,325,null,?,?,?,false,http://news.smzdm.com/,2016-02-27 01:03:00,0,view
6024450,?,0,SONY 索尼 ILCE-6000L 16-50mm 微单套机,102,02-22 22:32,3,?,国内,77,6024450,2016-05-09 23:39:22,false,3499元包邮,?,电脑数码,?,34,rusel123,http://www.smzdm.com/mall/zm7/,0,145615157800,0,http://www.smzdm.com/p/6024450/,?,135,http://www.smzdm.com/gourl/D6ACA3F09C2B9A3C/AA_YH_163,69,0,卓美网,zm7.cn,http://www.smzdm.com/youhui/,2016-02-22 22:32:00,3499,view
6024288,?,0,MEN S MAX SMART 双头可开口飞机杯,673,02-22 20:25,3,?,国内,537,6024288,2016-05-09 23:39:24,false,49元,?,日用百货,?,62,来个包子,http://www.smzdm.com/mall/taohwu/,0,145614391976,0,http://www.smzdm.com/p/6024288/,?,349,http://www.smzdm.com/gourl/01016F046B9215AF/AA_YH_1515,661,0,桃花坞,taohwu.com,http://www.smzdm.com/youhui/,2016-02-22 20:25:00,49,view
25188,?,?,Z5之上臻于完美：Sony 索尼 发布 Xperia X Performance 旗舰手机,361,02-22 17:27,6,null,资讯,111,25188,2016-05-09 23:39:28,?,?,null,电脑数码,?,?,?,?,0,145613324243,?,http://news.smzdm.com/p/25188/,?,361,null,?,?,?,false,http://news.smzdm.com/,2016-02-22 17:27:00,0,view
6023219,?,0,DELL 戴尔 UltraSharp U2515H 25英寸 2K IPS液晶显示器,270,02-22 10:27,3,?,国内,146,6023219,2016-05-09 23:39:36,false,2399元包邮（2699-300）,?,电脑数码,?,39,先入了再说,http://www.smzdm.com/mall/jd/,0,145610803364,0,http://www.smzdm.com/p/6023219/,?,111,http://www.smzdm.com/gourl/33EB3527817F59FD/AA_YH_163,188,0,京东,jd.com,http://www.smzdm.com/youhui/,2016-02-22 10:27:00,2399,view
6020948,?,0,ALIENWARE 外星人 17R3 17.3寸游戏笔记本（i7-6820HK/16G/1T HHD+128GB/GTX 980M）,273,02-19 12:31,3,rel=”nofollow”,海淘,194,6020948,2016-05-09 23:40:15,false,$1899.99（需用码、含税13848元）,?,电脑数码,?,55,amdkazki,http://www.smzdm.com/mall/dell/,0,145585630717,0,http://www.smzdm.com/p/6020948/,?,375,http://www.smzdm.com/gourl/6DB010A15D0DB716/AA_HT_163,403,0,DELL美国官网,dell.com,http://haitao.smzdm.com/,2016-02-19 12:31:00,1899.99,view
398,?,?,不只是情怀和信仰：索尼大法那些 值得买好物,43,02-17 10:59,14,?,百科,1086,398,2016-05-09 23:40:16,?,?,?,?,?,?,?,?,0,145584690098,?,http://wiki.smzdm.com/huati/398/,?,?,?,?,?,?,?,http://wiki.smzdm.com/,2016-02-17 10:59:00,0,view
6020605,?,0,深夜白菜特价包邮 木制陀螺 冰块模具 麻薯组合等,70,02-18 23:34,3,?,国内,37,6020605,2016-05-09 23:40:18,false,20160218,?,日用百货,?,16,?,http://www.smzdm.com/mall/tmall/,0,145580965170,0,http://www.smzdm.com/p/6020605/,?,521,http://www.smzdm.com/tag/白菜党/youhui,73,0,天猫精选,smzdm.com,http://www.smzdm.com/youhui/,2016-02-18 23:34:00,20160218,view
6019795,?,0,Haier 海尔 EC6001-C 60升 电热水器,65,02-18 11:39,3,?,国内,99,6019795,2016-05-09 23:40:30,false,599元包邮,?,家用电器,?,10,哈哈哈哈-,http://www.smzdm.com/mall/yixun/,0,145576674364,0,http://www.smzdm.com/p/6019795/,?,135,http://www.smzdm.com/gourl/05BA6617C18538B7/AA_YH_27,77,0,易迅网,yixun.com,http://www.smzdm.com/youhui/,2016-02-18 11:39:00,599,view
